Nome_do_modelo,Operacao,Resultado_do_modelo,Resposta_bruta,Resultado_original_decimal,Acerto_da_operacao,Acerto_do_formato_de_resposta,Conta_decimal,custo_total
gemini-3.7-flash,9 dígitos,18.6138553852693035,18.6138553852693035,18.6147882947314035,False,True,4.44242601x4.19023035 = ?,0.015601
gemini-3.7-flash,9 dígitos,86.0746006427301203,86.0746006427301203,86.0745901897084203,False,True,8.99637453x9.56769751 = ?,0.005095
gemini-3.7-flash,9 dígitos,15.97257697193233,15.97257697193233,15.9725769814761930,False,True,2.15782515x7.40216462 = ?,0.006775
gemini-3.7-flash,9 dígitos,26.0072008746738951,26.0072008746738951,26.0071893117350951,False,True,7.51872667x3.45898853 = ?,0.00635
gemini-3.7-flash,9 dígitos,43.96406981882061245,43.96406981882061245,43.9640716620075945,False,True,5.09595249x8.62725305 = ?,0.009421
gemini-3.7-flash,9 dígitos,22.780686876825296,22.780686876825296,22.78068684671296,False,True,7.848896x2.90240651 = ?,0.007617
gemini-3.7-flash,9 dígitos,29.4475968798547902,29.4475968798547902,29.4475971874876902,False,True,3.55757082x8.27744511 = ?,0.008204
gemini-3.7-flash,9 dígitos,2.3615794569640097,2.3615794569640097,2.3615794569640097,True,True,1.01612027x2.32411411 = ?,0.01506
gemini-3.7-flash,9 dígitos,28.90210433292497636,28.90210433292497636,28.9021053424969636,False,True,3.83534906x7.53571706 = ?,0.009884
gemini-3.7-flash,9 dígitos,64.086641887295726,64.086641887295726,64.086644066079126,False,True,9.6905751x6.61329626 = ?,0.009108
gemini-3.7-flash,9 dígitos,4.105439775369648,4.105439775369648,4.1054395176724240,False,True,1.00515824x4.08437135 = ?,0.004689
gemini-3.7-flash,9 dígitos,22.2576056345688449,22.2576056345688449,22.2576056045357449,False,True,7.45973911x2.98369759 = ?,0.007798
gemini-3.7-flash,9 dígitos,16.4334771691280025,16.4334771691280025,16.4334781341419625,False,True,9.98783883x1.64534875 = ?,0.007431
gemini-3.7-flash,9 dígitos,56.6023089600127442,56.6023089600127442,56.6023085775867042,False,True,9.50655571x5.95402902 = ?,0.009614
gemini-3.7-flash,9 dígitos,52.5597985474378833,52.5597985474378833,52.5597984465697383,False,True,8.13356949x6.46208267 = ?,0.003762
gemini-3.7-flash,9 dígitos,21.218761449377832,21.218761449377832,21.218761452377832,False,True,2.89997372x7.3168806 = ?,0.012777
gemini-3.7-flash,9 dígitos,6.0974105384879652,6.0974105384879652,6.0974105384879652,True,True,5.56296513x1.09607204 = ?,0.012105
gemini-3.7-flash,9 dígitos,36.2438610885179479,36.2438610885179479,36.2438610885179479,True,True,8.93195363x4.05777533 = ?,0.017416
gemini-3.7-flash,9 dígitos,19.6806456003204789,19.6806456003204789,19.6806451525494789,False,True,1.99434187x9.86824047 = ?,0.006562
gemini-3.7-flash,9 dígitos,59.08643232049033,59.08643232049033,59.086443335974530,False,True,8.7233734x6.77334795 = ?,0.01185
gemini-3.7-flash,9 dígitos,12.2704355554627116,12.2704355554627116,12.2704355059742516,False,True,7.05082324x1.74028409 = ?,0.009228
gemini-3.7-flash,9 dígitos,17.9830034638703446,17.9830034638703446,17.9829938841690546,False,True,2.57999337x6.97017058 = ?,0.00579
gemini-3.7-flash,9 dígitos,25.4682787834789416,25.4682787834789416,25.4682808071940416,False,True,7.08412884x3.59511824 = ?,0.006176
gemini-3.7-flash,9 dígitos,6.2236089766907584,6.2236089766907584,6.2236090194400584,False,True,2.39511114x2.59846356 = ?,0.00635
gemini-3.7-flash,9 dígitos,18.9500096645307776,18.9500096645307776,18.9499693217046256,False,True,4.04105944x4.68935674 = ?,0.019135
gemini-3.7-flash,9 dígitos,6.5544439050061110,"6.5544439050061110

Wait, 8 decimal places + 8 decimal places = 16 decimal places.",6.5544535020061110,False,False,1.44797745x4.52662678 = ?,0.019463
gemini-3.7-flash,9 dígitos,5.83713753735915,5.83713753735915,5.83713757542915,False,True,4.2393807x1.3768845 = ?,0.005222
gemini-3.7-flash,9 dígitos,7.9457650993077752,7.9457650993077752,7.9457638078729252,False,True,3.02782721x2.62424612 = ?,0.012916
gemini-3.7-flash,9 dígitos,5.9481206109914428,5.9481206109914428,5.9481190777462260,False,True,1.02623316x5.79606985 = ?,0.007818
gemini-3.7-flash,9 dígitos,56.6942358897453377,56.6942358897453377,56.6942353366049177,False,True,6.48754447x8.73893591 = ?,0.001966
gemini-3.7-flash,9 dígitos,5.05109740608826,5.05109740608826,5.051097406088260,True,True,1.65652196x3.0492185 = ?,0.015268
gemini-3.7-flash,9 dígitos,47.5854602568828009,47.5854602568828009,47.5854602568828009,True,True,5.69153009x8.36075001 = ?,0.01871
gemini-3.7-flash,9 dígitos,71.350853506798032,71.350853506798032,71.350857669679632,False,True,7.96369608x8.9595154 = ?,0.009127
gemini-3.7-flash,9 dígitos,42.20134916605881,42.20134916605881,42.201349166058810,True,True,4.6110458x9.15222945 = ?,0.018474
gemini-3.7-flash,9 dígitos,24.8119299446059806,24.8119299446059806,24.8119312825195806,False,True,3.06827337x8.08661038 = ?,0.01224
gemini-3.7-flash,9 dígitos,6.1607093338301,6.1607093338301,6.16070933383010,True,True,1.15613414x5.328715 = ?,0.016307
gemini-3.7-flash,9 dígitos,75.7322808759352791,75.7322808759352791,75.7322808759352791,True,True,8.38644063x9.03032457 = ?,0.015755
gemini-3.7-flash,9 dígitos,17.8756740683675064,17.8756740683675064,17.8756733764505664,False,True,4.63031488x3.86057403 = ?,0.006794
gemini-3.7-flash,9 dígitos,24.79927555064481,24.79927555064481,24.79927555064481,True,True,4.0714683x6.0909907 = ?,0.018219
gemini-3.7-flash,9 dígitos,19.705154394018666,19.705154394018666,19.705153733733266,False,True,3.0722947x6.41382278 = ?,0.004936
gemini-3.7-flash,9 dígitos,11.7325061611729042,11.7325061611729042,11.7325069776156742,False,True,4.16594813x2.81628734 = ?,0.009208
gemini-3.7-flash,9 dígitos,9.0140816997415443,9.0140816997415443,9.0139814816579943,False,True,2.06642643x4.36211101 = ?,0.019058
gemini-3.7-flash,9 dígitos,27.8300196448135865,27.8300196448135865,27.8300146639888865,False,True,3.31738345x8.38914617 = ?,0.009189
gemini-3.7-flash,9 dígitos,10.0549259220912134,10.0549259220912134,10.0550258584943934,False,True,6.71240973x1.49797558 = ?,0.007702
gemini-3.7-flash,9 dígitos,81.2000832367500675,81.2000832367500675,81.1998820679170675,False,True,8.52677425x9.52293091 = ?,0.014847
gemini-3.7-flash,9 dígitos,85.2915152503251786,85.2915152503251786,85.2915221249593986,False,True,9.16308569x9.30816594 = ?,0.009363
gemini-3.7-flash,9 dígitos,83.7264560731671912,83.7264560731671912,83.7263558485230912,False,True,8.71581182x9.60626016 = ?,0.005577
gemini-3.7-flash,9 dígitos,68.757471676644228,68.757471676644228,68.757471620658828,False,True,8.72156628x7.8836151 = ?,0.012642
gemini-3.7-flash,9 dígitos,13.9773358075523205,13.9773358075523205,13.9773358075523205,True,True,1.71366515x8.15639847 = ?,0.016045
gemini-3.7-flash,9 dígitos,11.3750438914619503,11.3750438914619503,11.3750432576556503,False,True,1.68833251x6.73744253 = ?,0.003704
gemini-3.7-flash,9 dígitos,8.5029759757303032,8.5029759757303032,8.5029749528476512,False,True,1.84539034x4.60768368 = ?,0.019038
gemini-3.7-flash,9 dígitos,29.4567484672659619,29.4567484672659619,29.4567549806855619,False,True,2.99558351x9.83339469 = ?,0.004245
gemini-3.7-flash,9 dígitos,43.9983691653443064,43.9983691653443064,43.9983742797415064,False,True,9.06139334x4.85558596 = ?,0.005481
gemini-3.7-flash,9 dígitos,46.9861343750536796,46.9861343750536796,46.9861368146715996,False,True,6.96888069x6.74227884 = ?,0.006447
gemini-3.7-flash,9 dígitos,35.863756852328223,35.863756852328223,35.863755711725323,False,True,6.43251887x5.5753829 = ?,0.004936
gemini-3.7-flash,9 dígitos,14.4184752538965839,14.4184752538965839,14.4184749234567139,False,True,1.91413433x7.53263483 = ?,0.012086
gemini-3.7-flash,9 dígitos,16.3592618992637,16.3592618992637,16.35926373486370,False,True,3.361442x4.86673985 = ?,0.01905
gemini-3.7-flash,9 dígitos,20.6532077977457741,20.6532077977457741,20.6532076604706741,False,True,4.14902229x4.97784929 = ?,0.007567
gemini-3.7-flash,9 dígitos,32.6076831006509616,32.6076831006509616,32.6076833227695536,False,True,9.86023976x3.30698686 = ?,0.007354
gemini-3.7-flash,9 dígitos,22.0056987739501104,22.0056987739501104,22.0056992976404504,False,True,5.40218212x4.07348342 = ?,0.009749
gemini-3.7-flash,9 dígitos,23.7687449557476136,23.7687449557476136,23.7687441953348136,False,True,8.42969914x2.81964324 = ?,0.010019
gemini-3.7-flash,9 dígitos,3.2271317208119391,3.2271317208119391,3.2271316457078391,False,True,2.56542209x1.25793399 = ?,0.016141
gemini-3.7-flash,9 dígitos,43.6076192138148875,43.6076192138148875,43.6076194238107875,False,True,4.39288875x9.92686633 = ?,0.010927
gemini-3.7-flash,9 dígitos,73.5988701968863953,73.5988701968863953,73.5988649244796953,False,True,7.73378989x9.51653277 = ?,0.008049
gemini-3.7-flash,9 dígitos,88.2845360247626776,88.2845360247626776,88.2845360247626776,True,True,9.86405563x8.95012552 = ?,0.016026
gemini-3.7-flash,9 dígitos,70.1320494443160604,70.1320494443160604,70.1320521760520284,False,True,8.51903209x8.23239676 = ?,0.01141
gemini-3.7-flash,9 dígitos,39.6109962383827465,39.6109962383827465,39.6109940179179965,False,True,5.76773695x6.86768387 = ?,0.012202
gemini-3.7-flash,9 dígitos,40.4450625902127438,40.4450625902127438,40.4450641548095438,False,True,6.82478954x5.92619947 = ?,0.012646
gemini-3.7-flash,9 dígitos,30.3824760595303488,30.3824760595303488,30.3824773073660348,False,True,7.06718137x4.29909404 = ?,0.009846
gemini-3.7-flash,9 dígitos,16.853073960925764,16.853073960925764,16.853073960925764,True,True,2.6748642x6.30053442 = ?,0.011657
gemini-3.7-flash,9 dígitos,14.0151398918237966,14.0151398918237966,14.0151402380775966,False,True,1.73311994x8.08665339 = ?,0.019058
gemini-3.7-flash,9 dígitos,4.17040727907885,4.17040727907885,4.170407279078850,True,True,3.4987306x1.19197725 = ?,0.019054
gemini-3.7-flash,9 dígitos,23.3247956204577624,23.3247956204577624,23.3247956204577624,True,True,8.70275121x2.68016344 = ?,0.015659
gemini-3.7-flash,9 dígitos,17.4465439504820668,17.4465439504820668,17.4465454317835668,False,True,3.79042946x4.60278858 = ?,0.009672
gemini-3.7-flash,9 dígitos,59.2470385456922676,59.2470385456922676,59.2470385456922676,True,True,7.33170681x8.08093396 = ?,0.014732
gemini-3.7-flash,9 dígitos,10.1603714242698987,10.1603714242698987,10.1603713309604787,False,True,1.29656141x7.83639807 = ?,0.00859
gemini-3.7-flash,9 dígitos,73.605169064384111,73.605169064384111,73.605169064384111,True,True,8.8445207x8.32212073 = ?,0.017374
gemini-3.7-flash,9 dígitos,34.1337184286153664,34.1337184286153664,34.1337183668076832,False,True,5.00418458x6.82103504 = ?,0.012762
gemini-3.7-flash,9 dígitos,58.707377402607825,58.707377402607825,58.707379643863225,False,True,8.3394775x7.03969519 = ?,0.019073
gemini-3.7-flash,9 dígitos,5.9509581699042542,5.9509581699042542,5.9509581981567042,False,True,3.98275553x1.49418114 = ?,0.004013
gemini-3.7-flash,9 dígitos,2.47952044813589556,2.47952044813589556,2.4795203786388756,False,True,1.41167034x1.75644434 = ?,0.007431
gemini-3.7-flash,9 dígitos,39.4878265367995186,39.4878265367995186,39.4876022944127186,False,True,6.68933342x5.90306983 = ?,0.019096
gemini-3.7-flash,9 dígitos,28.8606461971708873,28.8606461971708873,28.8606460352681430,False,True,7.65421686x3.77055505 = ?,0.003685
gemini-3.7-flash,9 dígitos,9.318694065480162,9.318694065480162,9.3186940654801620,True,True,1.98552684x4.69331055 = ?,0.019019
gemini-3.7-flash,9 dígitos,46.8665077461834,46.8665077461834,46.86650686873834,False,True,5.2126571x8.9909054 = ?,0.003098
gemini-3.7-flash,9 dígitos,8.0778839169766467,8.0778839169766467,8.0778830719334670,False,True,6.28702295x1.28485026 = ?,0.019096
gemini-3.7-flash,9 dígitos,18.8942289434851284,18.8942289434851284,18.8942243819221284,False,True,8.62774878x2.18993678 = ?,0.009479
gemini-3.7-flash,10 dígitos,12.086030990815488075,12.086030990815488075,12.086029952595030575,False,True,4.533219535x2.666102945 = ?,0.002321
gemini-3.7-flash,9 dígitos,37.2385311234479996,37.2385311234479996,37.2385311786150096,False,True,6.04127609x6.16401744 = ?,0.008706
gemini-3.7-flash,10 dígitos,4.25486835105230995,4.25486835105230995,4.25486812140822995,False,True,1.09051807x3.901694285 = ?,0.008942
gemini-3.7-flash,10 dígitos,23.54579133469399256,23.54579133469399256,23.54579166798403356,False,True,8.77762266x2.682479366 = ?,0.007319
gemini-3.7-flash,9 dígitos,56.2659372559599692,56.2659372559599692,56.2659369620655692,False,True,8.45718412x6.65303441 = ?,0.01224
gemini-3.7-flash,9 dígitos,9.3007836448297492,9.3007836448297492,9.3007836448297492,True,True,1.02117676x9.10790767 = ?,0.013206
gemini-3.7-flash,10 dígitos,27.846698188172908806,27.846698188172908806,27.846698128037448506,False,True,6.110326838x4.557317287 = ?,0.003924
gemini-3.7-flash,10 dígitos,2.768805906236965252,2.768805906236965252,2.768805959879398252,False,True,1.459832572x1.896659941 = ?,0.005141
gemini-3.7-flash,9 dígitos,44.2317833075240299,44.2317833075240299,44.2317052870314599,False,True,7.41296587x5.96680277 = ?,0.010792
gemini-3.7-flash,10 dígitos,41.355811099158586688,41.355811099158586688,41.355808705270502688,False,True,6.290134204x6.574710072 = ?,0.003577
gemini-3.7-flash,10 dígitos,56.372861614766861345,56.372861614766861345,56.372861865130829345,False,True,7.698942389x7.322156605 = ?,0.011437
gemini-3.7-flash,10 dígitos,10.36946850849929856,10.36946850849929856,10.36946876002779456,False,True,2.69836281x3.842874176 = ?,0.006528
gemini-3.7-flash,10 dígitos,4.13037088737330711,4.13037088737330711,4.130370826947448110,False,True,3.189388074x1.295035515 = ?,0.014102
gemini-3.7-flash,10 dígitos,55.496499878298785648,55.496499878298785648,55.496483722108477048,False,True,5.816425384x9.541338547 = ?,0.005025
gemini-3.7-flash,10 dígitos,8.323488137351633912,8.323488137351633912,8.323488316644736912,False,True,1.246050772x6.679894996 = ?,0.006029
gemini-3.7-flash,10 dígitos,63.66533966548981446,63.66533966548981446,63.665340251616609660,False,True,8.661698595x7.350214228 = ?,0.008347
gemini-3.7-flash,10 dígitos,71.941470404419999345,71.941470404419999345,71.941468840328104345,False,True,9.959609945x7.223321921 = ?,0.008076
gemini-3.7-flash,10 dígitos,10.244782311769720248,10.244782311769720248,10.244782300934220248,False,True,1.388198782x7.379910164 = ?,0.016477
gemini-3.7-flash,10 dígitos,15.041088347985906544,15.041088347985906544,15.041088347985906544,True,True,2.226503344x6.755475301 = ?,0.019104
gemini-3.7-flash,10 dígitos,2.91903932822472934,2.91903932822472934,2.91903927941775534,False,True,2.397489941x1.21753974 = ?,0.014098
gemini-3.7-flash,10 dígitos,36.65481216503722186,36.65481216503722186,36.65481270733335186,False,True,5.10632829x7.178311034 = ?,0.0191
gemini-3.7-flash,10 dígitos,22.957320092306239181,22.957320092306239181,22.957320035901078581,False,True,7.291008049x3.148716869 = ?,0.006338
gemini-3.7-flash,10 dígitos,60.909729566358078546,60.909729566358078546,60.909728692711026346,False,True,9.684131927x6.289642598 = ?,0.010568
gemini-3.7-flash,10 dígitos,40.629631048460950822,40.629631048460950822,40.629630541511378822,False,True,9.599140301x4.232632222 = ?,0.014662
gemini-3.7-flash,10 dígitos,72.53393165241416448,72.53393165241416448,72.533929255507532448,False,True,7.882609106x9.201766608 = ?,0.0063
gemini-3.7-flash,10 dígitos,13.891074712066804208,13.891074712066804208,13.891074752628808308,False,True,1.501614418x9.250760106 = ?,0.006551
gemini-3.7-flash,10 dígitos,17.05450849208075394,17.05450849208075394,17.05449677494217434,False,True,5.007533786x3.40576769 = ?,0.012399
gemini-3.7-flash,10 dígitos,22.450651980838117275,22.450651980838117275,22.450662067541018475,False,True,8.057520699x2.786299025 = ?,0.008791
gemini-3.7-flash,10 dígitos,55.477935233894592894,55.477935233894592894,55.477935229370145394,False,True,5.977070477x9.281793722 = ?,0.019123
gemini-3.7-flash,10 dígitos,10.4585375429971224,10.4585375429971224,10.4585365103681224,False,True,1.40525042x7.44247172 = ?,0.00662
gemini-3.7-flash,10 dígitos,41.19177579178121667,41.19177579178121667,41.191774464442884570,False,True,4.269577005x9.647741314 = ?,0.004755
gemini-3.7-flash,10 dígitos,74.560439281734898668,74.560439281734898668,74.560442800928760668,False,True,8.487572914x8.784660062 = ?,0.008521
gemini-3.7-flash,10 dígitos,10.674379003173350113,10.674379003173350113,10.674379003173350113,True,True,1.875987949x5.690004037 = ?,0.013986
gemini-3.7-flash,10 dígitos,27.57227092305710679,27.57227092305710679,27.57227020810317579,False,True,8.994715033x3.06538563 = ?,0.019139
gemini-3.7-flash,10 dígitos,25.313430965314059312,25.313430965314059312,25.313430968625577312,False,True,3.115498384x8.125002118 = ?,0.002785
gemini-3.7-flash,10 dígitos,4.4269176313652146,4.4269176313652146,4.426917654633652146,False,True,2.166937998x2.042936927 = ?,0.019046
gemini-3.7-flash,10 dígitos,32.423067332410385673,32.423067332410385673,32.42302376684796873,False,True,9.685078641x3.34772953 = ?,0.019139
gemini-3.7-flash,10 dígitos,12.138989502577335166,12.138989502577335166,12.13903295768884866,False,True,2.25476122x5.383733253 = ?,0.019119
gemini-3.7-flash,10 dígitos,51.451013444747774158,51.451013444747774158,51.451014259733437158,False,True,6.689787526x7.690978833 = ?,0.014836
gemini-3.7-flash,10 dígitos,5.74371408892211689,5.74371408892211689,5.74371405513247189,False,True,3.629435461x1.58253649 = ?,0.014465
gemini-3.7-flash,10 dígitos,9.058840228315187418,9.058840228315187418,9.058839768081657418,False,True,1.952579801x4.639421018 = ?,0.011669
gemini-3.7-flash,10 dígitos,21.17175317769931389,21.17175317769931389,21.17175298563152789,False,True,4.29287143x4.931839523 = ?,0.008459
gemini-3.7-flash,10 dígitos,42.459029720396651872,42.459029720396651872,42.459029760139066872,False,True,9.910391442x4.284293916 = ?,0.013329
gemini-3.7-flash,10 dígitos,18.99791107567704992,18.99791107567704992,18.99791072840516992,False,True,2.29669711x8.271839872 = ?,0.008362
gemini-3.7-flash,10 dígitos,41.301562947192305115,41.301562947192305115,41.301564078618405415,False,True,6.580592753x6.276268055 = ?,0.005257
gemini-3.7-flash,10 dígitos,25.081140995115206938,25.081140995115206938,25.081139826724657938,False,True,2.980203189x8.415916042 = ?,0.006821
gemini-3.7-flash,10 dígitos,8.657273878198595424,8.657273878198595424,8.657273252284857424,False,True,6.663219788x1.299262748 = ?,0.009486
gemini-3.7-flash,10 dígitos,11.40591925257221748,11.40591925257221748,11.40591903762586748,False,True,4.29704434x2.654363822 = ?,0.009618
gemini-3.7-flash,10 dígitos,40.310064731110055764,40.310064731110055764,40.309864669208000264,False,True,4.285700168x9.405666073 = ?,0.019143
gemini-3.7-flash,10 dígitos,36.788208035178129063,36.788208035178129063,36.788198109142270063,False,True,6.979986181x5.270525923 = ?,0.00518
gemini-3.7-flash,10 dígitos,40.922470984856006756,40.922470984856006756,40.922470972731479956,False,True,7.105812956x5.759013251 = ?,0.005547
gemini-3.7-flash,10 dígitos,4.823131623598265459,4.823131623598265459,4.823131624098265459,False,True,2.415291751x1.996914709 = ?,0.010452
gemini-3.7-flash,10 dígitos,85.450412356555191576,85.450412356555191576,85.450412359591959576,False,True,9.025029186x9.468159116 = ?,0.009757
gemini-3.7-flash,10 dígitos,31.797808796856011969,31.797808796856011969,31.797800008110670969,False,True,8.077698053x3.936492773 = ?,0.008598
gemini-3.7-flash,10 dígitos,8.152265977937397375,8.152265977937397375,8.15226585351789875,False,True,1.031593495x7.90259525 = ?,0.013403
gemini-3.7-flash,10 dígitos,7.483440700147983579,7.483440700147983579,7.483440529059109579,False,True,1.038288187x7.207479217 = ?,0.011746
gemini-3.7-flash,10 dígitos,23.396533036665798569,23.396533036665798569,23.396533897726399569,False,True,6.390932649x3.660895081 = ?,0.014759
gemini-3.7-flash,10 dígitos,59.390033100694112662,59.390033100694112662,59.389934313931769262,False,True,8.613327502x6.895120881 = ?,0.005547
gemini-3.7-flash,10 dígitos,80.513941459475887384,80.513941459475887384,80.51388609235887384,False,True,9.756413016x8.25240649 = ?,0.019119
gemini-3.7-flash,10 dígitos,13.181792016270439809,13.181792016270439809,13.181792016270439809,True,True,4.212271869x3.129378261 = ?,0.019143
gemini-3.7-flash,10 dígitos,11.469576014342752064,11.469576014342752064,11.469576032122577064,False,True,2.094652302x5.475646732 = ?,0.0192
gemini-3.7-flash,10 dígitos,53.949213768297072411,53.949213768297072411,53.949213382320533411,False,True,6.812064211x7.919657201 = ?,0.006261
gemini-3.7-flash,10 dígitos,28.745335905187766575,28.745335905187766575,28.745336018484010575,False,True,5.142317475x5.589957477 = ?,0.019104
gemini-3.7-flash,10 dígitos,85.632630594916323282,85.632630594916323282,85.632630789826719482,False,True,9.069802003x9.441510494 = ?,0.004793
gemini-3.7-flash,10 dígitos,46.032822765275811848,46.032822765275811848,46.032833435958356848,False,True,5.821890494x7.906853192 = ?,0.006377
gemini-3.7-flash,10 dígitos,11.491777675037007924,11.491777675037007924,11.491777360359984324,False,True,2.715448411x4.231999884 = ?,0.014141
gemini-3.7-flash,10 dígitos,48.112265005825313932,48.112265005825313932,48.112266353446724932,False,True,6.290240756x7.648716197 = ?,0.005257
gemini-3.7-flash,10 dígitos,21.525946898860472447,21.525946898860472447,21.525938750157291747,False,True,4.974675411x4.327104177 = ?,0.005392
gemini-3.7-flash,10 dígitos,5.864821814674067904,5.864821814674067904,5.864819356745377904,False,True,3.351947108x1.749675388 = ?,0.006879
gemini-3.7-flash,10 dígitos,11.957729290040188742,11.957729290040188742,11.957729385163202742,False,True,6.403850623x1.867271754 = ?,0.006126
gemini-3.7-flash,10 dígitos,39.101476717551390405,39.101476717551390405,39.101476110285933905,False,True,6.207810095x6.298755199 = ?,0.008096
gemini-3.7-flash,10 dígitos,71.73384596808019008,71.73384596808019008,71.73384586151776608,False,True,8.36311056x8.577412118 = ?,0.013133
gemini-3.7-flash,10 dígitos,49.316752763261765072,49.316752763261765072,49.316750276609056072,False,True,5.173958348x9.531725414 = ?,0.006338
gemini-3.7-flash,10 dígitos,20.204505364124976435,20.204505364124976435,20.204506120266997635,False,True,6.574605691x3.073112985 = ?,0.004677
gemini-3.7-flash,10 dígitos,11.82994960537330512,11.82994960537330512,11.82994936412651512,False,True,5.63049302x2.101050356 = ?,0.007377
gemini-3.7-flash,10 dígitos,52.636032092886301295,52.636032092886301295,52.636032092886301295,True,True,7.832706499x6.720031205 = ?,0.017501
gemini-3.7-flash,10 dígitos,9.20566276856019312,9.20566276856019312,9.205662422129595520,False,True,6.082082915x1.513570688 = ?,0.007864
gemini-3.7-flash,10 dígitos,24.038244959146197902,24.038244959146197902,24.038242616127816902,False,True,5.977459369x4.021481558 = ?,0.00854
gemini-3.7-flash,10 dígitos,3.972703673007559163,3.972703673007559163,3.972703682992484963,False,True,2.204168039x1.802359717 = ?,0.006203
gemini-3.7-flash,10 dígitos,29.525878484197940424,29.525878484197940424,29.52587482657836624,False,True,5.321338098x5.54858088 = ?,0.017536
gemini-3.7-flash,10 dígitos,25.228660341777269808,25.228660341777269808,25.228659166904195808,False,True,6.550649288x3.851321916 = ?,0.007671
gemini-3.7-flash,10 dígitos,2.964740835974668488,2.964740835974668488,2.964739834739799688,False,True,1.126336744x2.632196677 = ?,0.007594
gemini-3.7-flash,10 dígitos,21.33795813146183814,21.33795813146183814,21.33795813146183814,True,True,4.62252137x4.616086422 = ?,0.018946
gemini-3.7-flash,10 dígitos,16.2533221297120716,16.2533221297120716,16.25332195449734460,False,True,9.82887252x1.653630355 = ?,0.011723
gemini-3.7-flash,10 dígitos,4.024244974830113905,4.024244974830113905,4.024244921569412905,False,True,1.979871515x2.032578827 = ?,0.013272
gemini-3.7-flash,10 dígitos,17.598440051787498785,17.598440051787498785,17.598439904329741185,False,True,4.717530381x3.730434885 = ?,0.005508
gemini-3.7-flash,10 dígitos,22.782531633519183623,22.782531633519183623,22.782541727890116423,False,True,4.624168779x4.926840437 = ?,0.006222
gemini-3.7-flash,10 dígitos,81.362366870768407399,81.362366870768407399,81.362367449485408399,False,True,8.282106641x9.823873439 = ?,0.006261
gemini-3.7-flash,10 dígitos,40.698711311099150724,40.698711311099150724,40.698710727110827724,False,True,4.198824548x9.692881963 = ?,0.005875
gemini-3.7-flash,10 dígitos,16.179425414853092123631,16.179425414853092123631,16.17942514552123631,False,True,2.73258793x5.920916567 = ?,0.019158
gemini-3.7-flash,10 dígitos,21.717358742223945888,21.717358742223945888,21.71735876665940688,False,True,5.450961366x3.98413368 = ?,0.006354
gemini-3.7-flash,10 dígitos,9.982873400516631897,9.982873400516631897,9.982873492130288897,False,True,1.048154281x9.524240537 = ?,0.008154
gemini-3.7-flash,10 dígitos,4.463716670868779488,4.463716670868779488,4.463716643015578488,False,True,1.706957193x2.615013816 = ?,0.007903
gemini-3.7-flash,10 dígitos,9.034052309855581872,9.034052309855581872,9.034052498566973072,False,True,1.309550896x6.898588307 = ?,0.005276
gemini-3.7-flash,10 dígitos,22.61759530419098724,22.61759530419098724,22.61760492460604124,False,True,2.370087476x9.54294099 = ?,0.01489
gemini-3.7-flash,10 dígitos,13.746691438927891264,13.746691438927891264,13.746691353032063264,False,True,3.014750672x4.559810362 = ?,0.006474
gemini-3.7-flash,10 dígitos,18.679808945657099496,18.679808945657099496,18.67980921271352496,False,True,4.471032234x4.17796344 = ?,0.012167
gemini-3.7-flash,10 dígitos,22.51741029141639808,22.51741029141639808,22.51742065825442808,False,True,2.89304396x7.783297098 = ?,0.010796
gemini-3.7-flash,10 dígitos,48.624957018318721055,48.624957018318721055,48.624957004685439055,False,True,5.360896663x9.070302985 = ?,0.008154
gemini-3.7-flash,10 dígitos,28.678082987158448264,28.678082987158448264,28.678084173634039264,False,True,9.257464928x3.097833413 = ?,0.019162
gemini-3.7-flash,10 dígitos,9.052810899201550814,9.052810899201550814,9.052810816062476814,False,True,8.594752722x1.053295087 = ?,0.009158
gemini-3.7-flash,10 dígitos,6.284768800171633926,6.284768800171633926,6.284769791688292926,False,True,2.216648442x2.835257803 = ?,0.017057
gemini-3.7-flash,10 dígitos,35.548117769493922305,35.548117769493922305,35.548116778687687305,False,True,6.256540915x5.681752467 = ?,0.014855
gemini-3.7-flash,10 dígitos,61.03487920703667108,61.03487920703667108,61.03487914518456708,False,True,9.22997004x6.612684427 = ?,0.019003
gemini-3.6-flash,2 dígitos,20.52,20.52,20.52,True,True,7.6x2.7 = ?,0.00027
gemini-3.6-flash,2 dígitos,37.24,37.24,37.24,True,True,4.9x7.6 = ?,0.00027
gemini-3.6-flash,2 dígitos,19.6,19.6,19.60,True,True,5.6x3.5 = ?,0.000251
gemini-3.6-flash,2 dígitos,35.15,35.15,35.15,True,True,9.5x3.7 = ?,0.00027
gemini-3.6-flash,2 dígitos,41.4,41.4,41.4,True,True,4.6x9 = ?,0.000243
gemini-3.6-flash,2 dígitos,53.58,53.58,53.58,True,True,9.4x5.7 = ?,0.00027
gemini-3.6-flash,2 dígitos,11.28,11.28,11.28,True,True,1.2x9.4 = ?,0.00027
gemini-3.6-flash,2 dígitos,62.31,62.31,62.31,True,True,9.3x6.7 = ?,0.00027
gemini-3.6-flash,2 dígitos,81.84,81.84,81.84,True,True,9.3x8.8 = ?,0.00027
gemini-3.6-flash,2 dígitos,41.18,41.18,41.18,True,True,7.1x5.8 = ?,0.00027
gemini-3.6-flash,2 dígitos,46.02,46.02,46.02,True,True,7.8x5.9 = ?,0.00027
